     eType,  uiId,     Hits,  TotalTime,                                   GUID, Name
mpDxgkernel,  7004,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseSourceMode
mpDxgkernel,  7005,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceCreateNewSourceMode
mpDxgkernel,  7006,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAddSourceMode
mpDxgkernel,  7007,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfacePinSourceMode
mpDxgkernel,  7008,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetNumTargetModes
mpDxgkernel,  7009,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireFirstTargetMode
mpDxgkernel,  7010,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireNextTargetMode
mpDxgkernel,  7011,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquirePinnedTargetMode
mpDxgkernel,  7012,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseTargetMode
mpDxgkernel,  7013,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceCreateNewTargetMode
mpDxgkernel,  7014,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAddTargetMode
mpDxgkernel,  7015,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfacePinTargetMode
mpDxgkernel,  7016,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetNumMonitorSourceModes
mpDxgkernel,  7017,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquirePreferredMonitorSource
mpDxgkernel,  7018,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireFirstMonitorSourceMode
mpDxgkernel,  7019,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireNextMonitorSourceMode
mpDxgkernel,  7020,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceCreateNewMonitorSourceMode
mpDxgkernel,  7021,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAddMonitorSourceMode
mpDxgkernel,  7022,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseMonitorSourceMode
mpDxgkernel,  7023,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetNumMonitorFrequencyRanges
mpDxgkernel,  7024,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireFirstMonitorFrequencyR
mpDxgkernel,  7025,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireNextMonitorFrequencyRa
mpDxgkernel,  7026,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseMonitorFrequencyRange
mpDxgkernel,  7027,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetNumMonitorDescriptors
mpDxgkernel,  7028,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireFirstMonitorDescriptor
mpDxgkernel,  7029,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireNextMonitorDescriptor
mpDxgkernel,  7030,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseMonitorDescriptor
mpDxgkernel,  7031,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetNumPaths
mpDxgkernel,  7032,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetNumPathsFromSource
mpDxgkernel,  7033,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceEnumPathTargetsFromSource
mpDxgkernel,  7034,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetPathSourceFromTarget
mpDxgkernel,  7035,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquirePath
mpDxgkernel,  7036,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireFirstPath
mpDxgkernel,  7037,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireNextPath
mpDxgkernel,  7038,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceUpdatePathSupport
mpDxgkernel,  7039,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleasePath
mpDxgkernel,  7040,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceCreateNewPath
mpDxgkernel,  7041,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAddPath
mpDxgkernel,  7042,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetTopology
mpDxgkernel,  7043,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireSourceModeSet
mpDxgkernel,  7044,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseSourceModeSet
mpDxgkernel,  7045,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceCreateNewSourceModeSet
mpDxgkernel,  7046,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAssignSourceModeSet
mpDxgkernel,  7047,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAssignMultisamplingSet
mpDxgkernel,  7048,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireTargetModeSet
mpDxgkernel,  7049,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseTargetModeSet
mpDxgkernel,  7050,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceCreateNewTargetModeSet
mpDxgkernel,  7051,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAssignTargetModeSet
mpDxgkernel,  7052,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceAcquireMonitorSourceModeSet
mpDxgkernel,  7053,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseMonitorSourceModeSet
mpDxgkernel,  7054,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetMonitorFrequencyRangeSet
mpDxgkernel,  7055,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetMonitorDescriptorSet
mpDxgkernel,  7056,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceQueryVidPnInterface
mpDxgkernel,  7057,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceQueryMonitorInterface
mpDxgkernel,  7058,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceRemovePath
mpDxgkernel,  7059,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceGetAdditionalMonitorModesSet
mpDxgkernel,  7060,        0,          0, {802EC45A-1E99-4B83-9920-87C98277BA9D}, DmmMiniportInterfaceReleaseAdditionalMonitorModes
